Category,Cleaned_Resume,Classfied_Job_Title
Java Developer,SKILLS 1 Team leading 2 Self motivated 3 Hard working Strengths Ready learn new Programming Languages Punctual Discipline Respectfulness DECLARATION hereby inform statement made true best knowledge belief Education Details August 2014 July 2017 MCA Computer Sciene Amravati Maharashtra SGBAU Amaravti Java Web Developer Skill Details Core Java JSP Servlet Spring Hibernate Struts Javascript Exprience 6 monthsCompany Details company Salcluster Technologies description 1 Java web developer 2 Jsp servlet Sprinng MVC Technologies,Java Developer
Java Developer,Skills Language Java Operating System Windows Linux CentOS 6 6 Databases Oracle SQL Derby Embedded DB IDE Eclipse Oxygen Tools SonarQube Putty Responsibilitis Participated requirements gathering design development meetings Reviewed code debugged errors improve performance Coordinated systems partners finalize designs confirm requirements Consistently met deadlines requirements production work orders Collaborated developers identify alleviate number bugs software provided maintenance development bug fixes patch sets existing applications Education Details Bachelor Engineering Computer Savitribai Phule Pune University Java Developer Java Developer Aurus Tech Pvt Ltd Skill Details JAVA Exprience 32 months LINUX Exprience 6 months Adavance Java Exprience Less 1 year months Derby Exprience Less 1 year months Oracle Exprience Less 1 year monthsCompany Details company Aurus Tech Pvt Ltd description 2 years experience working Payment Gateway Solutions provider Core Java Hardworking Java Developer enthusiastic working multicultural teams company Aurus Tech Pvt Ltd description Participated requirements gathering design development meetings Reviewed code debugged errors improve performance Coordinated systems partners finalize designs confirm requirements Consistently met deadlines requirements production work orders Collaborated developers identify alleviate number bugs software provided continued maintenance development bug fixes patch sets existing applications,Java Developer
Java Developer,Education Details August 2010 May 2017 Electronics Communication Jabalpur Madhya Pradesh Takshshila institute technology Java developer Skill Details Java Javascript Exprience 6 monthsCompany Details company Wab Softwere Pvt Ltd description Jr Java Developer,Java Developer
Java Developer,Technical Skills Trained Project Acquired Skills Languages Known C C J2EE Spring Hibernate Testing Functional Testing Manual Testing Operating Systems Windows Linux Packages MS office Databases SQL PostgreSQL Education Details January 2013 January 2017 B E Computer Science Engineering RTMNU University Jhulelal Institute Technology January 2011 January 2013 HSC Nagpur Maharashtra Maharashtra State Board Dayanand Arya Kanya Junior College January 2010 January 2011 SSC Nagpur Maharashtra Maharashtra State Board Java Developer Java Developer Inouvelle Ventures Private Limited Skill Details J2EE Exprience 17 months C Exprience 6 months DATABASES Exprience 6 months FUNCTIONAL TESTING Exprience 6 months LINUX Exprience 6 monthsCompany Details company Inouvelle Ventures Private Limited description Nagpur 1 Project name Stock Management System December 2017 Till Date Language implementation Angular Frontend JAVA J2EE spring Hibernate Framework Backend PostgresSql Database Role Java Developer Operating system Windows XP 07 08 Description Stock management System Specially Developing Medicinal Market software developing keep track medicines ailments surgical Equipments also keep track Wholesalers Retailers Employees Customers Company Stock management system practice ordering storing tracking controlling inventory Debtor invoicing software helps small businesses freelancers keep track company assets Stock management may also called stock control inventory management inventory control company Inouvelle Ventures Private Limited description Project Profile company Inouvelle Ventures Private Limited description Language implementation Angular Frontend JAVA J2EE spring Hibernate Framework Backend PostgresSql Database Role Java Developer Manual Testing Operating system Windows XP 07 08 Description Project done Oldest Printing Press Nagpur proposed web based Printing Press Management System designed according user system requirement fulfil existing problems system offers products services enhance organization growth efficiency profitability,Java Developer
Java Developer,TECHNICAL SKILLS Skills Java SQL PL SQL C C BootStrap JSP Ext JS Operating Systems Windows Tools Toad Eclipse SoapBox Postman Databases Oracle MS SQL MS Access MS ExcelEducation Details January 2017 B E Computer Technology Gondia MAHARASHTRA Manoharbhai Patel Institute Engineering Technology HSC Gondia MAHARASHTRA P Science College Java Developer Java Developer Xoriant Solutions Pvt Ltd Skill Details Company Details company Xoriant Solutions Pvt Ltd description Pune Period Sept 2017 till date Role Java Developer Description ResRent team responsible development various modules Hertz responsible development screens portfolios look act primary control function developing webservices ensure hit XML JSON build various modules inbuilt Hertz provide interfaces end users tasks Tools Eclipse TOAD SoapBox Postman Responsibilities Develop module Backend Middleware Frontend Bugs fixing proactive developing enhancements Resolve Application incidents within defined UCs creating different Task ticket well Debug provide solution workflow Resolving DB issues providing technical support BAs Keeping track deployments effect ongoing jobs Contribution towards automation daily activities process based organization time within budget delivery meeting customers quality expectations Maintain knowledge base domain known defects issues processes development techniques company Xoriant Solutions Pvt Ltd description Strong communication collaboration team building skills proficiency grasping new technical concepts quickly utilize productive manner Experience development Web application Resolve project related issues minimal time Able communicate effectively multifunctional teams programmers technical staff levels Good knowledge Java Sql Ext JS JSP XML Web services Good interpersonal analytical skills proven abilities resolving complex software issue,Java Developer
Java Developer,TECHNICAL STRENGTHS Computer Language Java J2EE Swift HTML Shell script MySQL Databases MySQL Tools SVN Jenkins Hudson Weblogic12c Software Android Studio Eclipse Oracle Xcode Operating Systems Win 10 Mac High Sierra Education Details June 2016 B E Information Technology Goregaon MAHARASHTRA Vidyalankar Institute Technology May 2013 Mumbai Maharashtra Thakur Polytechnic May 2010 Mumbai Maharashtra St John Universal School Java developer Java developer Tech Mahindra Skill Details JAVA Exprience 21 months MYSQL Exprience 21 months DATABASES Exprience 17 months J2EE Exprience 17 months ANDROID Exprience 6 monthsCompany Details company Tech Mahindra description Team Size 5 Environment Java Mysql Shell script Webserver Jenkins Description Formatter application takes input file Geneva Modified File GMF Geneva server reads data generate Bill backup Bill Invoices Client customers BT invoices would sent across clients billing Contribution Played role Java developer involved applying change request current modules Worked requirement analysis development user stories also preformed dev unit testing user stories Handled E2E issues fixing bugs Prepare required program level user level documentation company Tech Mahindra description Team Size 5 Environment Java EJB Mysql Shell script Webserver Weblogic12c Server Jenkins Description STAA encapsulation middleware layer acting interface client operational support systems Legacy systems transforms legacy data various formats TLV Input form xml http STAA validations done response sent back end systems back end systems CSS COSMOSS Databases business methods deployed EJBs WebLogic Server shared across various market facing units client Contribution Played role Java developer involved creating services using Java J2EE Worked requirement analysis development user stories also preformed dev unit testing user stories Handled E2E issues fixing bugs Worked Migration java 1 6 java 1 8,Java Developer
Java Developer,Education Details January 2013 Master Engineering Information Technology Pune Maharashtra January 2005 Bachelor Engineering Information Technology Pusad Maharashtra Amravati University January 2001 Pusad Maharashtra P N Junior College January 1999 C Pusad Maharashtra K High School Java Developer Java Developer Maxgen Technologies Skill Details Company Details company Maxgen Technologies description Currently working Infrasoft Technologies Andheri Java Developer company MIS Generation Tata Sky Tata Power description COURSES DONE Android Mobile App Development Technologies Java Core Java Advance Java JSF Hibernate Spring NIIT 2015 16 ANDROID PROJECT Location Detector Computing Mobile Devices Android PROJECT Data Deduplication projects works reduce redundant data system free memory stores unique copy data location data help pointers access data Java SUBJECTS TAUGHT C language Core Java Object Oriented Programming OOT C Database PPS Programming problem solving AD Advance Database IAS Information Assurance security Android PROGRAMMING SKILL C C Java Android DATABASE HANDLED MS Access SQL Oracle NATIONAL CONFERENCE 1 paper presented secure cipher index encrypted character data database dated 28 29 April 2011 Pimpri chinchwad college engineering Pune,Java Developer
Java Developer,Education Details pjlce Java Developer Java Developer Skill Details c Exprience Less 1 year months c Exprience Less 1 year months JAVA Exprience Less 1 year months DS Exprience Less 1 year months Jdbc Exprience 24 months Hibernate Exprience Less 1 year months Java J2Ee Exprience Less 1 year months Javascript Exprience 6 months JQuery Exprience 6 months Ajax Exprience 6 monthsCompany Details company Almighty tech pvt ltd nagpur description 1 Java Developer ORGANISATION Almighty tech pvt ltd Nagpur DESIGNATION Java Developer DURATION 1st jan 2018 Notice Period 15 days JOB RESPONSIBILITIES Resolve Bugs Develop project per user requirement KNOWLEDGE Programming language C C DS Java Swing JDBC J2EE java script jquery Ajax Ms office Excel,Java Developer
Java Developer,TECHNICALSKILLS SpringMVC Hibernate JDBC Java J2EE AzureWeb SunTechnologies Services JSP Struts Servlet RestApi Scripting JavaScript AJAX HTML JSON OpenSourceTechnologies PHP Database MsSQL MySQL Oracle WebServers ApacheTomcatServer Internettechnologiesand OnesignalWebPushNotifications AzurewebServices frameworks IONIC HTML JSON OperatingSystem WindowsServer2012R2 WinXP 7 8 1 10 Linux Mac OS Education Details August 2013 July 2016 Computer Engineering Nashik Maharashtra Late G N Sapkal COE Nashik July 2009 June 2013 Diploma Computer technology Nashik Maharashtra K K Wagh Polytechnic Nashik Java developer Java Developer Skill Details AJAX Exprience 12 months DATABASE Exprience 24 months HTML Exprience 24 months J2EE Exprience 6 months JAVA Exprience 24 months Spring MVC Exprience 12 months Ionic 3 Exprience 6 months Angular JS Exprience 6 months Spring Exprience Less 1 year months Java Exprience Less 1 year monthsCompany Details company Replete business solutions pvt ltd description Working Java developer spring MVC MySQL MsSql Java J2EE Ajax Javascript ionic 3 framework angular js etc Technologies,Java Developer
Java Developer,TECHNICALSKILLS SpringMVC Hibernate JDBC Java J2EE AzureWeb SunTechnologies Services JSP Struts Servlet RestApi Scripting JavaScript AJAX HTML JSON OpenSourceTechnologies PHP Database MsSQL MySQL Oracle WebServers ApacheTomcatServer Internettechnologiesand OnesignalWebPushNotifications AzurewebServices frameworks IONIC HTML JSON OperatingSystem WindowsServer2012R2 WinXP 7 8 1 10 Linux Mac OS Education Details August 2013 July 2016 Computer Engineering Nashik Maharashtra Late G N Sapkal COE Nashik July 2009 June 2013 Diploma Computer technology Nashik Maharashtra K K Wagh Polytechnic Nashik Java developer Java Developer Skill Details AJAX Exprience 12 months DATABASE Exprience 24 months HTML Exprience 24 months J2EE Exprience 6 months JAVA Exprience 24 months Spring MVC Exprience 12 months Ionic 3 Exprience 6 months Angular JS Exprience 6 months Spring Exprience Less 1 year months Java Exprience Less 1 year monthsCompany Details company Replete business solutions pvt ltd description Working Java developer spring MVC MySQL MsSql Java J2EE Ajax Javascript ionic 3 framework angular js etc Technologies,Java Developer
Java Developer,Operating Systems Windows XP 7 10 Tools Packages Visual Basic 6 0 UML Packet Tracer Web technologies Core java Advance java JSP Hibernate Spring Languages known C C Databases SQL AREAS INTEREST Software Development Programming Academic Projects Details Diploma Title Banking Software Description used GSM technology transaction message security purpose Environment OS Windows XP Technologies used frontend visual basic 6 0 Backend oracle 9i Title Single Sign Description created single sign mechanism network security Environment OS Windows 7 Technologies Used Frontend java Backend Oracle 10g Title Text Based Graphical Password Overcome Shoulder Surfing Attacks Description created secure password system using Random Printing Algo Environment OS Windows 10 Technologies used Frontend Java Backend MySQL Company Title Agriculture Management System Description Created Web application Agriculture system Farming Environment OS Windows 10 Technologies used Frontend Hibernate Backend MySQL Education Details June 2015 February 2018 computers computer Pune Maharashtra Savitribai Phule Pune University June 2007 C Solapur Maharashtra Maharashtra Secondary Board Java Developer Java Developer Skill Details JAVA Exprience 6 months DATABASES Exprience 6 months Hibernate Exprience Less 1 year months Jsp Exprience Less 1 year months Servlet Exprience Less 1 year monthsCompany Details company Maxgen Technologies Pvt Ltd description 1 Working java developer Hibernate technology Developing web application using JSP servlet hibernate company Prakshal academy description working trainer taught N CCNA routing switching,Java Developer
Java Developer,Computer Skills Languages Script JSP Servlet HTML CSS Java Script Jquery Ajax Spring Hibernate Operating System Microsoft Windows 2003 XP Vista 7 8 Databases SQL Concepts OOPS Core java Advance java Development Tool Eclipse Net beans IDE Web Server Apache Tomcat 7 0Education Details January 2007 H C Amravati Maharashtra VidyaBharati college January 2005 C Amravati Maharashtra Holy Cross English School Java Developer Java Developer Kunal Services Pvt Ltd Skill Details ECLIPSE Exprience Less 1 year months JAVA Exprience 14 months HIBERNATE Exprience Less 1 year months SPRING Exprience Less 1 year months jQuery Exprience Less 1 year monthsCompany Details company Kunal Services Pvt Ltd description Currently Working Java Developer Winsol Solution Pvt Ltd 1 July 2017 Till Date Experience 2 Yrs Java Developer Kunal Services Pvt Ltd,Java Developer
Java Developer,Education Details January 2016 B E Information Technology Pune Maharashtra Sawitribai Phule Pune University Java Developer Java Developer Vertical Software Skill Details Company Details company Vertical Software description Expertise design development web applications using J2EE Servlets JSP JavaScript HTML CSS JQUERY AJAX JSON Experienced developing applications using MVC architecture Good understanding Software Development Life Cycle Phases Requirement gathering analysis design development unit testing Languages open Source Java J2EE Spring Hibernate Frame Work Scripting Languages Server Java JSP Servlets DB Connectivity Side Program JDBC JavaScript jQuery Ajax JSON Application Server TomCat Database MongoDB MySql IDEs Eclipse 1 Project Title Expense Ledger Role Java Developer Tools Technologies Java Jsp Servlet MySql JavaScript Json Jquery Ajax 2 Project Title Trimurti Developer Realestate Role Java Developer Tools Technologies Java Jsp Servlet MySql JavaScript Json Jquery Ajax 3 Project Title Vimay Enterprise Role Java Developer Tools Technologies Java Jsp Spring Hibernate Maven Jquery Ajax company Higher Secondary School description Pune 58 8,Java Developer
Java Developer,TECHNICAL SKILLS Programming Languages Java Servlet JSP Spring Boot Web Technology HTML5 CSS3 Bootstrap JavaScript JQuery Ajax AngularJs Database MySQL IDE Tool Eclipse spring tool Suit Net beans Sublime Text Atom Operating System Windows XP 7 8 10 ACHIEVEMENT Java Developer Certificate Unanth Technical Institute Java Certificate solo Learn Command line crash Course certificate Udemy JOB DETAILS Education Details January 2018 C Pune Maharashtra Pune University January 2015 B C Amravati Maharashtra Amravati University January 2012 H C Amravati Maharashtra Amravati University January 2010 C Amravati Maharashtra Amravati University Java developer Full Stack Java Developer Skill Details Css Exprience Less 1 year months Ajax Exprience Less 1 year months Servlet Exprience Less 1 year months Html5 Exprience Less 1 year months Spring Exprience Less 1 year months Java Exprience Less 1 year months Jquery Exprience Less 1 year months Jsp Exprience Less 1 year months Javascript Exprience Less 1 year months Bootstrap Exprience Less 1 year months Spring Boot Exprience Less 1 year monthsCompany Details company Salcluster technologies description Worked java developer Developed 3 projects using java servlet jsp ajax web technologies company Salcluster Technologies LLP description Technology Core Java Servlet JSP HTML5 CSS3 Bootstrap Javascript Jquery Ajax Bootstrap PROJECT DETAILS 1 Title GST Sales Billing Softwares Status Completed Duration 1 5 Months Abstract Web application made using Java Servlet JSP JavaScript Jquery Ajax MySQL back end client website used Billing includes GST Billing Generate print invoice five master pages four common pages Masters include customer master item master uom master setup master reason master common pages like sales order payments sales return invoice 2 Title Dinman News website Status Completed Duration 1 Months Abstract Website project using Java Servlet JSP JavaScript Jquery Ajax MySQL back end clients website used displaying online video text news 2 Title Agri Management Website Status Completed Duration 1 5 Months Abstract Website project using Java Servlet JSP JavaScript Jquery Ajax MySQL back end used purchasing selling vegetables india company OmegaSoft Technologies pvt ltd description Company Name OmegaSoft Technologies pvt ltd ISO certified Company Duration 5 months Technology Java Spring Hibernate AngularJs Ajax KendoUI BootStrap Architecture MVC Architecture Service based Programming Project Module Login Registration Role Assignment Payments INTERNSHIP PROJECT DETAILS 1 Title Employment Times Status Completed Duration 4 Months Abstract Website project using Java Spring Hibernate Angular Js Ajax MySQL back end client website used posting newspapers India 12 Modules Admin Panel E paper Posting Subscriptions many light weight website built using MVC Architecture Service based Architecture also post advertisements website share news Facebook social media directly Payment module users able make payments online debit credit card E Wallet,Java Developer
Java Developer,SKILLS 1 Team leading 2 Self motivated 3 Hard working Strengths Ready learn new Programming Languages Punctual Discipline Respectfulness DECLARATION hereby inform statement made true best knowledge belief Education Details August 2014 July 2017 MCA Computer Sciene Amravati Maharashtra SGBAU Amaravti Java Web Developer Skill Details Core Java JSP Servlet Spring Hibernate Struts Javascript Exprience 6 monthsCompany Details company Salcluster Technologies description 1 Java web developer 2 Jsp servlet Sprinng MVC Technologies,Java Developer
Java Developer,Skills Language Java Operating System Windows Linux CentOS 6 6 Databases Oracle SQL Derby Embedded DB IDE Eclipse Oxygen Tools SonarQube Putty Responsibilitis Participated requirements gathering design development meetings Reviewed code debugged errors improve performance Coordinated systems partners finalize designs confirm requirements Consistently met deadlines requirements production work orders Collaborated developers identify alleviate number bugs software provided maintenance development bug fixes patch sets existing applications Education Details Bachelor Engineering Computer Savitribai Phule Pune University Java Developer Java Developer Aurus Tech Pvt Ltd Skill Details JAVA Exprience 32 months LINUX Exprience 6 months Adavance Java Exprience Less 1 year months Derby Exprience Less 1 year months Oracle Exprience Less 1 year monthsCompany Details company Aurus Tech Pvt Ltd description 2 years experience working Payment Gateway Solutions provider Core Java Hardworking Java Developer enthusiastic working multicultural teams company Aurus Tech Pvt Ltd description Participated requirements gathering design development meetings Reviewed code debugged errors improve performance Coordinated systems partners finalize designs confirm requirements Consistently met deadlines requirements production work orders Collaborated developers identify alleviate number bugs software provided continued maintenance development bug fixes patch sets existing applications,Java Developer
Java Developer,Education Details August 2010 May 2017 Electronics Communication Jabalpur Madhya Pradesh Takshshila institute technology Java developer Skill Details Java Javascript Exprience 6 monthsCompany Details company Wab Softwere Pvt Ltd description Jr Java Developer,Java Developer
Java Developer,Technical Skills Trained Project Acquired Skills Languages Known C C J2EE Spring Hibernate Testing Functional Testing Manual Testing Operating Systems Windows Linux Packages MS office Databases SQL PostgreSQL Education Details January 2013 January 2017 B E Computer Science Engineering RTMNU University Jhulelal Institute Technology January 2011 January 2013 HSC Nagpur Maharashtra Maharashtra State Board Dayanand Arya Kanya Junior College January 2010 January 2011 SSC Nagpur Maharashtra Maharashtra State Board Java Developer Java Developer Inouvelle Ventures Private Limited Skill Details J2EE Exprience 17 months C Exprience 6 months DATABASES Exprience 6 months FUNCTIONAL TESTING Exprience 6 months LINUX Exprience 6 monthsCompany Details company Inouvelle Ventures Private Limited description Nagpur 1 Project name Stock Management System December 2017 Till Date Language implementation Angular Frontend JAVA J2EE spring Hibernate Framework Backend PostgresSql Database Role Java Developer Operating system Windows XP 07 08 Description Stock management System Specially Developing Medicinal Market software developing keep track medicines ailments surgical Equipments also keep track Wholesalers Retailers Employees Customers Company Stock management system practice ordering storing tracking controlling inventory Debtor invoicing software helps small businesses freelancers keep track company assets Stock management may also called stock control inventory management inventory control company Inouvelle Ventures Private Limited description Project Profile company Inouvelle Ventures Private Limited description Language implementation Angular Frontend JAVA J2EE spring Hibernate Framework Backend PostgresSql Database Role Java Developer Manual Testing Operating system Windows XP 07 08 Description Project done Oldest Printing Press Nagpur proposed web based Printing Press Management System designed according user system requirement fulfil existing problems system offers products services enhance organization growth efficiency profitability,Java Developer
Java Developer,TECHNICAL SKILLS Skills Java SQL PL SQL C C BootStrap JSP Ext JS Operating Systems Windows Tools Toad Eclipse SoapBox Postman Databases Oracle MS SQL MS Access MS ExcelEducation Details January 2017 B E Computer Technology Gondia MAHARASHTRA Manoharbhai Patel Institute Engineering Technology HSC Gondia MAHARASHTRA P Science College Java Developer Java Developer Xoriant Solutions Pvt Ltd Skill Details Company Details company Xoriant Solutions Pvt Ltd description Pune Period Sept 2017 till date Role Java Developer Description ResRent team responsible development various modules Hertz responsible development screens portfolios look act primary control function developing webservices ensure hit XML JSON build various modules inbuilt Hertz provide interfaces end users tasks Tools Eclipse TOAD SoapBox Postman Responsibilities Develop module Backend Middleware Frontend Bugs fixing proactive developing enhancements Resolve Application incidents within defined UCs creating different Task ticket well Debug provide solution workflow Resolving DB issues providing technical support BAs Keeping track deployments effect ongoing jobs Contribution towards automation daily activities process based organization time within budget delivery meeting customers quality expectations Maintain knowledge base domain known defects issues processes development techniques company Xoriant Solutions Pvt Ltd description Strong communication collaboration team building skills proficiency grasping new technical concepts quickly utilize productive manner Experience development Web application Resolve project related issues minimal time Able communicate effectively multifunctional teams programmers technical staff levels Good knowledge Java Sql Ext JS JSP XML Web services Good interpersonal analytical skills proven abilities resolving complex software issue,Java Developer
Java Developer,TECHNICAL STRENGTHS Computer Language Java J2EE Swift HTML Shell script MySQL Databases MySQL Tools SVN Jenkins Hudson Weblogic12c Software Android Studio Eclipse Oracle Xcode Operating Systems Win 10 Mac High Sierra Education Details June 2016 B E Information Technology Goregaon MAHARASHTRA Vidyalankar Institute Technology May 2013 Mumbai Maharashtra Thakur Polytechnic May 2010 Mumbai Maharashtra St John Universal School Java developer Java developer Tech Mahindra Skill Details JAVA Exprience 21 months MYSQL Exprience 21 months DATABASES Exprience 17 months J2EE Exprience 17 months ANDROID Exprience 6 monthsCompany Details company Tech Mahindra description Team Size 5 Environment Java Mysql Shell script Webserver Jenkins Description Formatter application takes input file Geneva Modified File GMF Geneva server reads data generate Bill backup Bill Invoices Client customers BT invoices would sent across clients billing Contribution Played role Java developer involved applying change request current modules Worked requirement analysis development user stories also preformed dev unit testing user stories Handled E2E issues fixing bugs Prepare required program level user level documentation company Tech Mahindra description Team Size 5 Environment Java EJB Mysql Shell script Webserver Weblogic12c Server Jenkins Description STAA encapsulation middleware layer acting interface client operational support systems Legacy systems transforms legacy data various formats TLV Input form xml http STAA validations done response sent back end systems back end systems CSS COSMOSS Databases business methods deployed EJBs WebLogic Server shared across various market facing units client Contribution Played role Java developer involved creating services using Java J2EE Worked requirement analysis development user stories also preformed dev unit testing user stories Handled E2E issues fixing bugs Worked Migration java 1 6 java 1 8,Java Developer
Java Developer,Education Details January 2013 Master Engineering Information Technology Pune Maharashtra January 2005 Bachelor Engineering Information Technology Pusad Maharashtra Amravati University January 2001 Pusad Maharashtra P N Junior College January 1999 C Pusad Maharashtra K High School Java Developer Java Developer Maxgen Technologies Skill Details Company Details company Maxgen Technologies description Currently working Infrasoft Technologies Andheri Java Developer company MIS Generation Tata Sky Tata Power description COURSES DONE Android Mobile App Development Technologies Java Core Java Advance Java JSF Hibernate Spring NIIT 2015 16 ANDROID PROJECT Location Detector Computing Mobile Devices Android PROJECT Data Deduplication projects works reduce redundant data system free memory stores unique copy data location data help pointers access data Java SUBJECTS TAUGHT C language Core Java Object Oriented Programming OOT C Database PPS Programming problem solving AD Advance Database IAS Information Assurance security Android PROGRAMMING SKILL C C Java Android DATABASE HANDLED MS Access SQL Oracle NATIONAL CONFERENCE 1 paper presented secure cipher index encrypted character data database dated 28 29 April 2011 Pimpri chinchwad college engineering Pune,Java Developer
Java Developer,Education Details pjlce Java Developer Java Developer Skill Details c Exprience Less 1 year months c Exprience Less 1 year months JAVA Exprience Less 1 year months DS Exprience Less 1 year months Jdbc Exprience 24 months Hibernate Exprience Less 1 year months Java J2Ee Exprience Less 1 year months Javascript Exprience 6 months JQuery Exprience 6 months Ajax Exprience 6 monthsCompany Details company Almighty tech pvt ltd nagpur description 1 Java Developer ORGANISATION Almighty tech pvt ltd Nagpur DESIGNATION Java Developer DURATION 1st jan 2018 Notice Period 15 days JOB RESPONSIBILITIES Resolve Bugs Develop project per user requirement KNOWLEDGE Programming language C C DS Java Swing JDBC J2EE java script jquery Ajax Ms office Excel,Java Developer
Java Developer,TECHNICALSKILLS SpringMVC Hibernate JDBC Java J2EE AzureWeb SunTechnologies Services JSP Struts Servlet RestApi Scripting JavaScript AJAX HTML JSON OpenSourceTechnologies PHP Database MsSQL MySQL Oracle WebServers ApacheTomcatServer Internettechnologiesand OnesignalWebPushNotifications AzurewebServices frameworks IONIC HTML JSON OperatingSystem WindowsServer2012R2 WinXP 7 8 1 10 Linux Mac OS Education Details August 2013 July 2016 Computer Engineering Nashik Maharashtra Late G N Sapkal COE Nashik July 2009 June 2013 Diploma Computer technology Nashik Maharashtra K K Wagh Polytechnic Nashik Java developer Java Developer Skill Details AJAX Exprience 12 months DATABASE Exprience 24 months HTML Exprience 24 months J2EE Exprience 6 months JAVA Exprience 24 months Spring MVC Exprience 12 months Ionic 3 Exprience 6 months Angular JS Exprience 6 months Spring Exprience Less 1 year months Java Exprience Less 1 year monthsCompany Details company Replete business solutions pvt ltd description Working Java developer spring MVC MySQL MsSql Java J2EE Ajax Javascript ionic 3 framework angular js etc Technologies,Java Developer
Java Developer,TECHNICALSKILLS SpringMVC Hibernate JDBC Java J2EE AzureWeb SunTechnologies Services JSP Struts Servlet RestApi Scripting JavaScript AJAX HTML JSON OpenSourceTechnologies PHP Database MsSQL MySQL Oracle WebServers ApacheTomcatServer Internettechnologiesand OnesignalWebPushNotifications AzurewebServices frameworks IONIC HTML JSON OperatingSystem WindowsServer2012R2 WinXP 7 8 1 10 Linux Mac OS Education Details August 2013 July 2016 Computer Engineering Nashik Maharashtra Late G N Sapkal COE Nashik July 2009 June 2013 Diploma Computer technology Nashik Maharashtra K K Wagh Polytechnic Nashik Java developer Java Developer Skill Details AJAX Exprience 12 months DATABASE Exprience 24 months HTML Exprience 24 months J2EE Exprience 6 months JAVA Exprience 24 months Spring MVC Exprience 12 months Ionic 3 Exprience 6 months Angular JS Exprience 6 months Spring Exprience Less 1 year months Java Exprience Less 1 year monthsCompany Details company Replete business solutions pvt ltd description Working Java developer spring MVC MySQL MsSql Java J2EE Ajax Javascript ionic 3 framework angular js etc Technologies,Java Developer
Java Developer,Operating Systems Windows XP 7 10 Tools Packages Visual Basic 6 0 UML Packet Tracer Web technologies Core java Advance java JSP Hibernate Spring Languages known C C Databases SQL AREAS INTEREST Software Development Programming Academic Projects Details Diploma Title Banking Software Description used GSM technology transaction message security purpose Environment OS Windows XP Technologies used frontend visual basic 6 0 Backend oracle 9i Title Single Sign Description created single sign mechanism network security Environment OS Windows 7 Technologies Used Frontend java Backend Oracle 10g Title Text Based Graphical Password Overcome Shoulder Surfing Attacks Description created secure password system using Random Printing Algo Environment OS Windows 10 Technologies used Frontend Java Backend MySQL Company Title Agriculture Management System Description Created Web application Agriculture system Farming Environment OS Windows 10 Technologies used Frontend Hibernate Backend MySQL Education Details June 2015 February 2018 computers computer Pune Maharashtra Savitribai Phule Pune University June 2007 C Solapur Maharashtra Maharashtra Secondary Board Java Developer Java Developer Skill Details JAVA Exprience 6 months DATABASES Exprience 6 months Hibernate Exprience Less 1 year months Jsp Exprience Less 1 year months Servlet Exprience Less 1 year monthsCompany Details company Maxgen Technologies Pvt Ltd description 1 Working java developer Hibernate technology Developing web application using JSP servlet hibernate company Prakshal academy description working trainer taught N CCNA routing switching,Java Developer
Java Developer,Computer Skills Languages Script JSP Servlet HTML CSS Java Script Jquery Ajax Spring Hibernate Operating System Microsoft Windows 2003 XP Vista 7 8 Databases SQL Concepts OOPS Core java Advance java Development Tool Eclipse Net beans IDE Web Server Apache Tomcat 7 0Education Details January 2007 H C Amravati Maharashtra VidyaBharati college January 2005 C Amravati Maharashtra Holy Cross English School Java Developer Java Developer Kunal Services Pvt Ltd Skill Details ECLIPSE Exprience Less 1 year months JAVA Exprience 14 months HIBERNATE Exprience Less 1 year months SPRING Exprience Less 1 year months jQuery Exprience Less 1 year monthsCompany Details company Kunal Services Pvt Ltd description Currently Working Java Developer Winsol Solution Pvt Ltd 1 July 2017 Till Date Experience 2 Yrs Java Developer Kunal Services Pvt Ltd,Java Developer
Java Developer,Education Details January 2016 B E Information Technology Pune Maharashtra Sawitribai Phule Pune University Java Developer Java Developer Vertical Software Skill Details Company Details company Vertical Software description Expertise design development web applications using J2EE Servlets JSP JavaScript HTML CSS JQUERY AJAX JSON Experienced developing applications using MVC architecture Good understanding Software Development Life Cycle Phases Requirement gathering analysis design development unit testing Languages open Source Java J2EE Spring Hibernate Frame Work Scripting Languages Server Java JSP Servlets DB Connectivity Side Program JDBC JavaScript jQuery Ajax JSON Application Server TomCat Database MongoDB MySql IDEs Eclipse 1 Project Title Expense Ledger Role Java Developer Tools Technologies Java Jsp Servlet MySql JavaScript Json Jquery Ajax 2 Project Title Trimurti Developer Realestate Role Java Developer Tools Technologies Java Jsp Servlet MySql JavaScript Json Jquery Ajax 3 Project Title Vimay Enterprise Role Java Developer Tools Technologies Java Jsp Spring Hibernate Maven Jquery Ajax company Higher Secondary School description Pune 58 8,Java Developer
